	Day2_BFP_Rep1	Day2_BFP_Rep2	Day2_BFP_Rep3	Day2_Hic2_Rep1	Day2_Hic2_Rep2	Day2_Hic2_Rep3	Day4_BFP_Rep1	Day4_BFP_Rep1-2	Day4_BFP_Rep2	Day4_BFP_Rep3	Day4_Hic2_Rep1	Day4_Hic2_Rep1-2	Day4_Hic2_Rep2	Day4_Hic2_Rep3	Day6_BFP_Rep1	Day6_BFP_Rep2	Day6_BFP_Rep3	Day6_Hic2_Rep1	Day6_Hic2_Rep2	Day6_Hic2_Rep3	Day10_BFP_Rep1	Day10_BFP_Rep2	Day10_BFP_Rep3	Day10_Hic2_Rep1	Day10_Hic2_Rep2	Day10_Hic2_Rep3	ESC_BFP_Rep1	ESC_BFP_Rep2	ESC_BFP_Rep3	ESC_Hic2-gRNA_Rep1	ESC_Hic2-gRNA_Rep2	ESC_Hic2-gRNA_Rep3	ESC_Zeo-gRNA_Rep1	ESC_Zeo-gRNA_Rep2	ESC_Zeo-gRNA_Rep3	iPSC_BFP_Rep1	iPSC_BFP_Rep2	iPSC_BFP_Rep3	iPSC_Hic2_Rep1	iPSC_Hic2_Rep2	iPSC_Hic2_Rep3	MEF_BFP_Rep1	MEF_BFP_Rep2	MEF_BFP_Rep3	MEF_Hic2_Rep1	MEF_Hic2_Rep2	MEF_Hic2_Rep3
Gm24615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24610	2.748606815	0	0	0	0	0	0	0	0.991876282	0	0	0	0	0.651662083	0	0	0	0	0	0	0	0	0	0	0	0	1.355108492	0	0	0	0	1.114188263	1.222206264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24616	10.99442726	5.405356511	3.191467878	10.95394819	8.725040358	20.8070739	9.942035726	13.93084009	25.78878334	17.82322734	11.20711731	12.11697526	20.3313437	21.50484874	0	0	0	12.74037748	7.828120597	3.429786377	8.213366259	3.677692378	3.780709221	0	0	0	18.97151889	58.3626164	31.92792737	9.102710207	27.55536609	21.169577	32.99956912	44.20307866	33.08183806	46.62877208	36.53035663	16.89455309	16.40942054	32.22527292	32.21862207	7.08252145	1.097325553	0.972216082	13.05988037	3.925202136	1.549519066
Gm26265_ENSMUSG00000065211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.068440198	0	0	0	0	0.785040427	0
Gm26264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord32a	10.07822499	0.675669564	4.255290504	9.128290155	5.816693572	14.56495173	13.00112364	4.179252026	10.91063911	5.941075779	10.34503136	5.38532234	4.235696604	12.38157958	0	0	0	0.707798749	0	0	0	0	1.512283689	1.665471527	0	0	12.19597643	9.964349141	11.82515829	4.551355104	16.77283153	11.14188263	4.888825055	14.73435955	9.648869433	17.48578953	16.07335692	12.99581007	8.83584183	14.64785133	16.87642109	1.011788779	2.194651105	8.749944742	4.353293458	3.140161709	6.198076262
Gm25794	0	0	0	1.825658031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25791	39.39669769	21.62142604	24.4679204	20.08223834	27.62929447	31.21061084	22.94315937	30.64784819	26.78065962	14.11005498	28.44883624	30.96560345	33.03843351	38.4480629	10.12682632	8.490136409	0	0	1.739582355	0	6.160024695	3.677692378	0	9.160093398	0	9.867610472	16.26130191	29.89304742	23.65031657	10.24054898	16.77283153	8.913506105	25.66633154	22.77128294	30.32501822	34.97157906	52.60371355	25.99162013	21.45847302	30.76048778	42.95816277	9.106099007	4.389302211	6.805512577	18.5014972	9.420485126	13.17091206
Gm25789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.464785133	0	0	0	0	0	0	0
Gm22972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.198059395	0	0	0	0	0	0	0	1.262263119	0	0	0	0	0	0	0	0
n-R5s60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s197	0	0.675669564	1.063822626	0	0	0	0	0	0	0	1.724171893	1.346330585	0.847139321	0.651662083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.457149127	0	0	0	1.464785133	1.534220099	0	0	0	1.088323364	0	0
Gm22975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22297	0	0	0	0	0	0	0	0	0	0	0	0	0.847139321	0.651662083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.534220099	0	0	0	0	0	0
Gm22293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23969	3.664809087	6.756695639	4.255290504	2.434210708	9.452127054	5.201768474	9.177263747	8.358504052	0	6.683710252	3.448343787	5.38532234	4.235696604	6.516620831	0	0	0	0	0	0	0	0	0	0	0	0	4.065325477	11.38782759	8.277610801	5.689193879	16.77283153	7.799317841	14.66647516	12.05538509	5.513639676	24.77153517	14.61214265	9.097067047	7.573578711	5.85914053	9.205320593	2.023577557	1.097325553	6.805512577	10.88323364	4.710242563	5.423316729
Snora30	0	0	0	0	0	0	0	0	0	0	0	0	0	0.651662083	0	0	0	0	0	0	0	0	0	0	0	0	1.355108492	5.693913795	0	1.137838776	0	3.342564789	0	0	0	1.457149127	0	0	2.524526237	1.464785133	1.534220099	0	1.097325553	0	2.176646729	0	0
Gm23453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23451	0	0	0	0	0	0	0.764771979	0	0.991876282	0	0.862085947	0	0	0	0	0	0	0	0	0	0	5.516538567	6.805276599	2.49820729	2.469161138	7.674808145	0	0	0	3.413516328	0	2.228376526	0	0	4.135229757	2.914298255	0	0	1.262263119	1.464785133	4.602660296	0	1.097325553	0	2.176646729	0	0
Gm23455	0	4.054017383	0	0	0	0	0	0	0	0	0	0	0	4.561634582	7.364964597	0	0	0	0	1.714893188	0	1.838846189	0	4.996414581	0	0	0	0	8.277610801	4.551355104	0	3.342564789	6.111031318	5.357948928	13.78409919	32.0572808	10.22849986	0	3.786789356	8.788710796	0	0	0	6.805512577	6.529940186	0	1.549519066
Gm23454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25128	0	0	2.127645252	0	1.454173393	1.040353695	1.529543958	0	0	0	0.862085947	0	0.847139321	0.651662083	0	0	0	0	0	0	0	0	0	0	0	0	0	2.846956897	1.182515829	5.689193879	1.198059395	0	0	0	1.378409919	1.457149127	5.844857061	1.299581007	3.786789356	0	0	1.011788779	0	0	1.088323364	0	3.099038131
Gm25125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.461214265	0	0	0	0	0	0	0	0	0	0
Gm24452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24455	3.664809087	8.108034767	8.510581008	8.519737478	3.635433482	7.282475864	10.70680771	8.358504052	15.87002052	5.941075779	10.34503136	8.077983509	9.318532528	14.98822791	6.444344022	0	0	0	4.348955887	1.714893188	4.10668313	2.758269283	0	0	0	0	6.775542462	7.117392244	9.460126629	5.689193879	13.17865335	6.685129578	7.333237582	13.39487232	6.892049595	2.914298255	11.68971412	3.89874302	6.311315593	0	10.73954069	6.070732671	5.486627763	0	9.79491028	8.635444699	2.324278598
Gm24454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24451	5.497213631	10.13504346	8.510581008	13.38815889	10.90630045	12.48424434	10.70680771	25.07551216	16.8618968	13.3674205	12.06920325	12.11697526	7.624253887	17.59487624	0	0	0	0	1.739582355	0	0	1.838846189	0	0	0	0	4.065325477	15.65826294	8.277610801	2.275677552	1.198059395	8.913506105	4.888825055	6.69743616	4.135229757	18.94293866	8.767285591	0	3.786789356	7.323925663	10.73954069	5.058943893	0	4.861080412	1.088323364	1.570080854	7.747595328
Gm23650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.457149127	0	0	0	0	0	0	0	0	0	0	0
Gm26122	0	0	0	0	0	0	0	0	0	0	0	0	2.541417962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.088323364	0	0
Gm23138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.846956897	0	0	1.198059395	0	0	1.339487232	1.378409919	0	0	0	1.262263119	0	0	0	0	0	0	0	0
Gm23248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.011788779	0	0	1.088323364	0	0
Gm23249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23245	0.916202272	3.378347819	0	4.259868739	3.635433482	3.121061084	0.764771979	1.393084009	0	0	9.482945414	6.731652925	1.694278641	3.909972499	0	0	0	0	0	0	0	0	0	0	0	0	2.710216985	2.846956897	3.547547486	2.275677552	2.396118791	3.342564789	4.888825055	5.357948928	5.513639676	10.20004389	2.92242853	3.89874302	1.262263119	2.929570265	0	2.023577557	2.194651105	4.861080412	1.088323364	6.280323417	0.774759533
Gm23246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26064	0	0	0	0	0	0	0	0	1.983752565	0	0	0	0.847139321	0.651662083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.198059395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26066	0	0	0	0	0.727086696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.011788779	0	0	0	0	0
Gm22056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.299581007	0	0	0	0	0	0	0	0	0
Gm22053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.330943054	0	0	0	0	0	0	1.198059395	1.114188263	0	0	0	0	0	0	0	0	3.068440198	0	0	0	0	0	0
Gm25755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.534220099	0	0	0	0	0	0
Gm24928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora34	3.664809087	1.351339128	10.63822626	3.042763385	5.089606875	5.201768474	5.353403853	4.179252026	3.967505129	1.485268945	2.58625784	5.38532234	0.847139321	7.168282914	0	0	1.724203525	0	0	6.002126159	0	0	3.024567377	0	0	0	2.710216985	11.38782759	2.365031657	0	4.792237581	4.456753052	9.777650109	4.018461696	0	11.65719302	4.383642796	2.599162013	2.524526237	2.929570265	12.27376079	3.035366336	5.486627763	2.916648247	4.353293458	6.280323417	6.198076262
Gm24929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89874302	0	0	0	0	0	0	0	0	0
Gm25581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora73b	113.6090817	58.10758249	98.93550422	130.2302729	85.06914349	141.4881025	80.30105779	86.37120854	114.0657725	84.66032986	98.27779793	87.51148802	169.4278641	164.870507	37.74544356	56.34363253	49.13980046	75.02666736	126.1197207	111.4680572	104.7204198	123.2026947	117.2019859	110.7538565	80.24773698	118.4113257	180.2294295	283.2722113	288.5338622	104.6811674	101.8350486	129.2458385	306.7737722	290.6687294	243.9785557	402.1731592	363.842352	171.5446929	99.71878637	259.2669685	325.2546609	31.36545213	48.28232432	57.36074886	62.03443177	38.46698093	37.18845757
Gm24412	0	0	0	0	0	1.040353695	0	0	0	0	0	4.038991755	0	0	0	0	0	0	0	0	6.160024695	0	0	0	0	0	1.355108492	4.270435346	1.182515829	0	0	0	1.222206264	1.339487232	0	1.457149127	0	0	1.262263119	1.464785133	6.136880395	1.011788779	0	0	0	0	0
1600017P15Rik_ENSMUSG00000065361	0	0.675669564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.198059395	0	0	0	0	0	0	0	1.262263119	0	0	0	0	0	0	0	0
Gm24411	0	0	0	0	0	0	0	0	5.951257694	2.227903417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24414	0	0	0	0	0	0	0	4.179252026	0	0	0	0	0	0	0	0	0	0	0	0	0	0.919423094	0	0	0	0	0	0	0	0	0	0	0	1.339487232	0	0	0	0	1.262263119	0	0	0	0	0	1.088323364	0	0
Gm22739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.758269283	1.512283689	0	0	0	0	0	2.365031657	1.137838776	0	0	0	2.678974464	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684447188	0	0	0	0	0	0	1.423478449	0	0	0	0	0	0	0	0	0	0	0	0	1.534220099	0	0	0	0	0	0
Gm22744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.920620575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.275677552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.665471527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.198059395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir193a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir99b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir133a-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
